id,显示掉落,可能掉落显示专用,掉落1,掉落2,掉落3,掉落4,掉落5,掉落6,掉落7,掉落8,掉落9,掉落10
33006108,4&1000001&0|4&1000001&0|4&1000001&0|4&1000001&0,-1,4&1000001&2&3&7000,4&1000001&3&6&10000,4&1000001&1&2&6000,4&1000001&2&3&10000,4&1000001&1&1&4000,4&1000001&1&3&8000,-1,-1,-1,-1
33006109,4&1000001&0|4&1000001&0|4&1000001&0|4&1000001&0,-1,4&1000001&3&4&8000,4&1000001&4&7&10000,4&1000001&1&3&7000,4&1000001&2&4&10000,4&1000001&1&1&4500,4&1000001&1&3&8000,-1,-1,-1,-1
35000001,4&1000002&1800|4&4200005&5|4&4306001&3,-1,4&1000002&1800&1800&10000,4&4200005&5&5&10000,4&4306001&3&3&10000,-1,-1,-1,-1,-1,-1,-1
35000002,4&1000002&1400|4&4200005&4|4&4306001&2,-1,4&1000002&1400&1400&10000,4&4200005&4&4&10000,4&4306001&2&2&10000,-1,-1,-1,-1,-1,-1,-1
35000003,4&1000002&1000|4&4200005&3|4&4306001&1,-1,4&1000002&1000&1000&10000,4&4200005&3&3&10000,4&4306001&1&1&10000,-1,-1,-1,-1,-1,-1,-1
35000004,4&1000002&800|4&4200005&2|4&4306001&5,-1,4&1000002&800&800&10000,4&4200005&2&2&10000,4&4306001&5&5&10000,-1,-1,-1,-1,-1,-1,-1
35000005,4&1000002&600|4&4200005&1|4&4306001&4,-1,4&1000002&600&600&10000,4&4200005&1&1&10000,4&4306001&4&4&10000,-1,-1,-1,-1,-1,-1,-1
35000010,4&1000002&400|4&4200004&8|4&4306001&3,-1,4&1000002&400&400&10000,4&4200004&8&8&10000,4&4306001&3&3&10000,-1,-1,-1,-1,-1,-1,-1
35000020,4&1000002&350|4&4200004&7|4&4306001&2,-1,4&1000002&350&350&10000,4&4200004&7&7&10000,4&4306001&2&2&10000,-1,-1,-1,-1,-1,-1,-1
35000050,4&1000002&300|4&4200004&6|4&4306001&1,-1,4&1000002&300&300&10000,4&4200004&6&6&10000,4&4306001&1&1&10000,-1,-1,-1,-1,-1,-1,-1
35000100,4&1000002&250|4&4200004&5|4&4306001&5,-1,4&1000002&250&250&10000,4&4200004&5&5&10000,4&4306001&5&5&10000,-1,-1,-1,-1,-1,-1,-1
35000200,4&1000002&200|4&4200004&4|4&4306001&4,-1,4&1000002&200&200&10000,4&4200004&4&4&10000,4&4306001&4&4&10000,-1,-1,-1,-1,-1,-1,-1
35000500,4&1000002&150|4&4200004&3|4&4306001&3,-1,4&1000002&150&150&10000,4&4200004&3&3&10000,4&4306001&3&3&10000,-1,-1,-1,-1,-1,-1,-1
35001000,4&1000002&100|4&4200004&2|4&4306001&2,-1,4&1000002&100&100&10000,4&4200004&2&2&10000,4&4306001&2&2&10000,-1,-1,-1,-1,-1,-1,-1
35002000,4&1000002&80|4&4200004&1|4&4306001&1,-1,4&1000002&80&80&10000,4&4200004&1&1&10000,4&4306001&1&1&10000,-1,-1,-1,-1,-1,-1,-1
99801,4&99801&0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99821,4&88804&0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99822,4&99904&0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99901,4&99901&0,-1,3&7772611&1&1&167|3&7772612&1&1&167|3&7772613&1&1&167|3&7772614&1&1&167|3&7772615&1&1&167|3&7772616&1&1&167|3&7770111&1&1&167|3&7770112&1&1&167|3&7770113&1&1&167|3&7770114&1&1&167|3&7770115&1&1&167|3&7770116&1&1&167|3&7770211&1&1&167|3&7770212&1&1&167|3&7770213&1&1&167|3&7770214&1&1&167|3&7770215&1&1&167|3&7770216&1&1&167|3&7770511&1&1&167|3&7770512&1&1&167|3&7770513&1&1&167|3&7770514&1&1&167|3&7770515&1&1&167|3&7770516&1&1&167|3&7770811&1&1&167|3&7770812&1&1&167|3&7770813&1&1&167|3&7770814&1&1&167|3&7770815&1&1&167|3&7770816&1&1&167|3&7771311&1&1&167|3&7771312&1&1&167|3&7771313&1&1&167|3&7771314&1&1&167|3&7771315&1&1&167|3&7771316&1&1&167|3&7771511&1&1&167|3&7771512&1&1&167|3&7771513&1&1&167|3&7771514&1&1&167|3&7771515&1&1&166|3&7771516&1&1&166|3&7772011&1&1&166|3&7772012&1&1&166|3&7772013&1&1&166|3&7772014&1&1&166|3&7772015&1&1&166|3&7772016&1&1&166|3&7772111&1&1&166|3&7772112&1&1&166|3&7772113&1&1&166|3&7772114&1&1&166|3&7772115&1&1&166|3&7772116&1&1&166|3&7772411&1&1&166|3&7772412&1&1&166|3&7772413&1&1&166|3&7772414&1&1&166|3&7772415&1&1&166|3&7772416&1&1&166,-1,-1,-1,-1,-1,-1,-1,-1,-1
99902,4&99902&0,-1,3&7772621&1&1&167|3&7772622&1&1&167|3&7772623&1&1&167|3&7772624&1&1&167|3&7772625&1&1&167|3&7772626&1&1&167|3&7770121&1&1&167|3&7770122&1&1&167|3&7770123&1&1&167|3&7770124&1&1&167|3&7770125&1&1&167|3&7770126&1&1&167|3&7770221&1&1&167|3&7770222&1&1&167|3&7770223&1&1&167|3&7770224&1&1&167|3&7770225&1&1&167|3&7770226&1&1&167|3&7770521&1&1&167|3&7770522&1&1&167|3&7770523&1&1&167|3&7770524&1&1&167|3&7770525&1&1&167|3&7770526&1&1&167|3&7770821&1&1&167|3&7770822&1&1&167|3&7770823&1&1&167|3&7770824&1&1&167|3&7770825&1&1&167|3&7770826&1&1&167|3&7771321&1&1&167|3&7771322&1&1&167|3&7771323&1&1&167|3&7771324&1&1&167|3&7771325&1&1&167|3&7771326&1&1&167|3&7771521&1&1&167|3&7771522&1&1&167|3&7771523&1&1&167|3&7771524&1&1&167|3&7771525&1&1&166|3&7771526&1&1&166|3&7772021&1&1&166|3&7772022&1&1&166|3&7772023&1&1&166|3&7772024&1&1&166|3&7772025&1&1&166|3&7772026&1&1&166|3&7772121&1&1&166|3&7772122&1&1&166|3&7772123&1&1&166|3&7772124&1&1&166|3&7772125&1&1&166|3&7772126&1&1&166|3&7772421&1&1&166|3&7772422&1&1&166|3&7772423&1&1&166|3&7772424&1&1&166|3&7772425&1&1&166|3&7772426&1&1&166,-1,-1,-1,-1,-1,-1,-1,-1,-1
99903,4&99903&0,-1,3&7772631&1&1&167|3&7772632&1&1&167|3&7772633&1&1&167|3&7772634&1&1&167|3&7772635&1&1&167|3&7772636&1&1&167|3&7770131&1&1&167|3&7770132&1&1&167|3&7770133&1&1&167|3&7770134&1&1&167|3&7770135&1&1&167|3&7770136&1&1&167|3&7770231&1&1&167|3&7770232&1&1&167|3&7770233&1&1&167|3&7770234&1&1&167|3&7770235&1&1&167|3&7770236&1&1&167|3&7770531&1&1&167|3&7770532&1&1&167|3&7770533&1&1&167|3&7770534&1&1&167|3&7770535&1&1&167|3&7770536&1&1&167|3&7770831&1&1&167|3&7770832&1&1&167|3&7770833&1&1&167|3&7770834&1&1&167|3&7770835&1&1&167|3&7770836&1&1&167|3&7771331&1&1&167|3&7771332&1&1&167|3&7771333&1&1&167|3&7771334&1&1&167|3&7771335&1&1&167|3&7771336&1&1&167|3&7771531&1&1&167|3&7771532&1&1&167|3&7771533&1&1&167|3&7771534&1&1&167|3&7771535&1&1&166|3&7771536&1&1&166|3&7772031&1&1&166|3&7772032&1&1&166|3&7772033&1&1&166|3&7772034&1&1&166|3&7772035&1&1&166|3&7772036&1&1&166|3&7772131&1&1&166|3&7772132&1&1&166|3&7772133&1&1&166|3&7772134&1&1&166|3&7772135&1&1&166|3&7772136&1&1&166|3&7772431&1&1&166|3&7772432&1&1&166|3&7772433&1&1&166|3&7772434&1&1&166|3&7772435&1&1&166|3&7772436&1&1&166,-1,-1,-1,-1,-1,-1,-1,-1,-1
99904,4&99904&0,-1,3&7772641&1&1&167|3&7772642&1&1&167|3&7772643&1&1&167|3&7772644&1&1&167|3&7772645&1&1&167|3&7772646&1&1&167|3&7770141&1&1&167|3&7770142&1&1&167|3&7770143&1&1&167|3&7770144&1&1&167|3&7770145&1&1&167|3&7770146&1&1&167|3&7770241&1&1&167|3&7770242&1&1&167|3&7770243&1&1&167|3&7770244&1&1&167|3&7770245&1&1&167|3&7770246&1&1&167|3&7770541&1&1&167|3&7770542&1&1&167|3&7770543&1&1&167|3&7770544&1&1&167|3&7770545&1&1&167|3&7770546&1&1&167|3&7770841&1&1&167|3&7770842&1&1&167|3&7770843&1&1&167|3&7770844&1&1&167|3&7770845&1&1&167|3&7770846&1&1&167|3&7771341&1&1&167|3&7771342&1&1&167|3&7771343&1&1&167|3&7771344&1&1&167|3&7771345&1&1&167|3&7771346&1&1&167|3&7771541&1&1&167|3&7771542&1&1&167|3&7771543&1&1&167|3&7771544&1&1&167|3&7771545&1&1&166|3&7771546&1&1&166|3&7772041&1&1&166|3&7772042&1&1&166|3&7772043&1&1&166|3&7772044&1&1&166|3&7772045&1&1&166|3&7772046&1&1&166|3&7772141&1&1&166|3&7772142&1&1&166|3&7772143&1&1&166|3&7772144&1&1&166|3&7772145&1&1&166|3&7772146&1&1&166|3&7772441&1&1&166|3&7772442&1&1&166|3&7772443&1&1&166|3&7772444&1&1&166|3&7772445&1&1&166|3&7772446&1&1&166,-1,-1,-1,-1,-1,-1,-1,-1,-1
99906,4&99906&0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99907,4&99907&0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
88801,4&99901&0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
88802,4&99902&0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
88803,4&99903&0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
88804,4&99904&0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
88805,4&99906&0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
77701,4&99907&0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
77702,4&99907&0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8000006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8000007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8000008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8000009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8000010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8000106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8000107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8000108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8000109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8000110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8002001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8002002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8002003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8002004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8002011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8002012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8002013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8002014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8003001,-1,-1,4&3000001&1&1&1250|4&3000004&1&1&1250|4&3000005&1&1&1250|4&3000007&1&1&1250|4&3000011&1&1&1250|4&3000012&1&1&1250|4&3000015&1&1&1250|4&3000017&1&1&1250,-1,-1,-1,-1,-1,-1,-1,-1,-1
8003002,-1,-1,4&3000002&1&1&1667|4&3000003&1&1&1667|4&3000006&1&1&1667|4&3000008&1&1&1667|4&3000014&1&1&1667|4&3000016&1&1&1667,-1,-1,-1,-1,-1,-1,-1,-1,-1
8003003,-1,-1,4&3000009&1&1&358|4&3000010&1&1&358|4&3000013&1&1&358|4&3000019&1&1&358|4&3000021&1&1&358|4&3000022&1&1&358|4&3000023&1&1&358|4&3000024&1&1&358|4&3000025&1&1&358|4&3000026&1&1&358|4&3000027&1&1&358|4&3000028&1&1&358|4&3000029&1&1&358|4&3000030&1&1&358|4&3000031&1&1&358|4&3000032&1&1&358|4&3000033&1&1&358|4&3000034&1&1&358|4&3000035&1&1&358|4&3000036&1&1&358|4&3000037&1&1&358|4&3000038&1&1&358|4&3000039&1&1&358|4&3000040&1&1&358|4&3000041&1&1&358|4&3000042&1&1&358|4&3000043&1&1&358|4&3000044&1&1&358,-1,-1,-1,-1,-1,-1,-1,-1,-1
8004001,4&4600003&0,-1,4&4600003&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
8005001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8006001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8007001,-1,-1,4&5001001&1&1&2500|4&5002001&1&1&2500|4&5003001&1&1&2500|4&5004001&1&1&2500,-1,-1,-1,-1,-1,-1,-1,-1,-1
8007002,-1,-1,4&5001002&1&1&2500|4&5002002&1&1&2500|4&5003002&1&1&2500|4&5004002&1&1&2500,-1,-1,-1,-1,-1,-1,-1,-1,-1
8007003,-1,-1,4&5001003&1&1&2500|4&5002003&1&1&2500|4&5003003&1&1&2500|4&5004003&1&1&2500,-1,-1,-1,-1,-1,-1,-1,-1,-1
8007004,-1,-1,4&5001004&1&1&2500|4&5002004&1&1&2500|4&5003004&1&1&2500|4&5004004&1&1&2500,-1,-1,-1,-1,-1,-1,-1,-1,-1
7000003,4&1000098&10,-1,4&1000098&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
7000004,4&1000098&30,-1,4&1000098&30&30&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
7000005,4&1000098&30,-1,4&1000098&30&30&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000001,4&1000002&500,-1,4&1000002&500&500&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000002,4&1000002&200|4&7000007&1,-1,4&1000002&200&200&10000,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1
99000003,4&1000002&300|4&7000007&2,-1,4&1000002&300&300&10000,4&7000007&2&2&10000,-1,-1,-1,-1,-1,-1,-1,-1
99000004,4&1000001&10000,-1,4&1000001&10000&10000&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000005,4&7000007&5,-1,4&7000007&5&5&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000007,4&1000002&100,-1,4&1000002&100&100&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000008,4&1000002&200,-1,4&1000002&200&200&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000009,4&1000002&300,-1,4&1000002&300&300&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000010,4&1000002&500,-1,4&1000002&500&500&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000011,4&1000002&600,-1,4&1000002&600&600&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000012,4&1000002&700,-1,4&1000002&700&700&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000013,4&1000002&800,-1,4&1000002&800&800&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000014,4&1000002&1000,-1,4&1000002&1000&1000&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000015,4&7000007&1,-1,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000016,4&7000007&2,-1,4&7000007&2&2&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000017,4&7000007&3,-1,4&7000007&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000018,4&7000007&5,-1,4&7000007&5&5&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000019,4&7000007&10,-1,4&7000007&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000020,4&7000007&20,-1,4&7000007&20&20&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000021,4&7000007&1,-1,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000022,4&7000007&1,-1,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000023,4&7000007&1,-1,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000024,4&7000007&1,-1,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000025,4&7000007&1,-1,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000026,4&7000007&1,-1,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000027,4&7000007&1,-1,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000028,4&7000007&1,-1,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000029,4&7000007&1,-1,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000030,4&7000007&1,-1,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000031,4&7000007&1,-1,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000032,4&1000002&200|4&7000007&1,-1,4&1000002&200&200&10000,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1
99000033,4&1000002&200|4&7000007&3,-1,4&1000002&200&200&10000,4&7000007&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
99000034,4&1000002&300|4&7000007&5,-1,4&1000002&300&300&10000,4&7000007&5&5&10000,-1,-1,-1,-1,-1,-1,-1,-1
99000035,4&1000002&200|4&1000098&80,-1,4&1000002&200&200&10000,4&1000098&80&80&10000,-1,-1,-1,-1,-1,-1,-1,-1
99000036,4&1000002&200|4&1000098&160,-1,4&1000002&200&200&10000,4&1000098&160&160&10000,-1,-1,-1,-1,-1,-1,-1,-1
99000037,4&1000002&300|4&1000098&200,-1,4&1000002&300&300&10000,4&1000098&200&200&10000,-1,-1,-1,-1,-1,-1,-1,-1
99000038,4&1000002&500|4&1000098&240,-1,4&1000002&500&500&10000,4&1000098&240&240&10000,-1,-1,-1,-1,-1,-1,-1,-1
99000039,4&7000005&1,-1,4&7000005&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000040,4&7000005&2,-1,4&7000005&2&2&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000041,4&7000005&5,-1,4&7000005&5&5&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000042,4&1000002&200|4&7000005&2,-1,4&1000002&200&200&10000,4&7000005&2&2&10000,-1,-1,-1,-1,-1,-1,-1,-1
99000043,4&1000002&300|4&7000005&3,-1,4&1000002&300&300&10000,4&7000005&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
99000044,4&1000002&500|4&7000005&5,-1,4&1000002&500&500&10000,4&7000005&5&5&10000,-1,-1,-1,-1,-1,-1,-1,-1
99000045,4&1000001&50000,-1,4&1000001&50000&50000&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000046,4&1000001&100000,-1,4&1000001&100000&100000&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000047,4&1000001&200000,-1,4&1000001&200000&200000&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000048,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000049,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000050,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000051,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000053,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000056,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000057,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000058,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000059,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000060,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000062,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000063,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000065,4&7000005&10,-1,4&7000005&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000066,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000067,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000068,4&1000002&880,-1,4&1000002&880&880&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000069,4&4200005&10,-1,4&4200005&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000070,4&4200005&20,-1,4&4200005&20&20&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000072,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000073,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000074,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000075,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99000077,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99100001,4&3000011&30|4&1000001&30000|4&4200001&50,-1,4&3000011&30&30&10000,4&1000001&30000&30000&10000,4&4200001&50&50&10000,-1,-1,-1,-1,-1,-1,-1
99100002,4&7000122&1|4&7000132&1,-1,4&7000122&1&1&10000,4&7000132&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1
99100003,4&7000007&1,-1,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99100004,4&7000005&1,-1,4&7000005&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99100005,4&1000002&120,-1,4&1000002&120&120&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99100006,-1,-1,4&1000002&1000&1000&10000,4&1000001&100000&100000&10000,-1,-1,-1,-1,-1,-1,-1,-1
99100007,-1,-1,4&1000002&2800&2800&10000,4&1000001&150000&150000&10000,-1,-1,-1,-1,-1,-1,-1,-1
99100008,-1,-1,4&1000002&500&500&10000,4&1000001&50000&50000&10000,-1,-1,-1,-1,-1,-1,-1,-1
99100009,-1,-1,4&1000002&1000&1000&10000,4&1000001&80000&80000&10000,-1,-1,-1,-1,-1,-1,-1,-1
99100010,4&7000007&10,-1,4&7000007&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99100011,4&7000007&25|4&1000002&2800,-1,4&7000007&25&25&10000,4&1000002&2800&2800&10000,-1,-1,-1,-1,-1,-1,-1,-1
99100012,4&7000007&10,-1,4&7000007&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99100013,4&7000007&25,-1,4&7000007&25&25&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99100014,4&7000007&2|4&1000002&300|4&7000005&2,-1,4&7000007&2&2&10000,4&1000002&300&300&10000,4&7000005&2&2&10000,-1,-1,-1,-1,-1,-1,-1
99100015,4&1000001&500000,-1,4&1000001&50000&50000&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99100016,4&7000007&10,-1,4&7000007&25&25&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99100017,4&7000007&10,-1,4&7000007&25&25&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99200001,4&1000012&30,-1,4&1000012&30&30&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99200002,4&1000012&68,-1,4&1000012&68&68&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99200003,4&1000012&98,-1,4&1000012&98&98&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99200004,4&1000012&128,-1,4&1000012&128&128&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99200005,4&1000012&328,-1,4&1000012&328&328&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99200006,4&1000012&648,-1,4&1000012&648&648&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99200007,4&1000002&300,-1,4&1000002&300&300&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99200008,4&1000002&680,-1,4&1000002&680&680&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99200009,4&1000002&980,-1,4&1000002&980&980&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99200010,4&1000002&1280,-1,4&1000002&1280&1280&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99200011,4&1000002&3280,-1,4&1000002&3280&3280&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99200012,4&1000002&6480,-1,4&1000002&6480&6480&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99200013,4&1000012&1,-1,4&1000012&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99200014,4&1000002&1,-1,4&1000002&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99200015,4&1000012&6,-1,4&1000012&6&6&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99200016,4&1000002&60,-1,4&1000002&60&60&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99200017,4&1000002&10,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
99200018,4&1000012&6|1&1031&1,-1,4&1000012&6&6&10000,1&1031&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1
99200019,4&7000007&2|4&8400105&1,-1,4&7000007&2&2&10000,4&8400105&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1
99200020,4&10420002&1|4&1000002&300,-1,4&10420002&1&1&10000,4&1000002&300&300&10000,-1,-1,-1,-1,-1,-1,-1,-1
99200021,4&10250002&1|4&1000002&50,-1,4&10250002&1&1&10000,4&1000002&50&50&10000,-1,-1,-1,-1,-1,-1,-1,-1
99200022,4&7000007&1|4&1000002&50,-1,4&7000007&1&1&10000,4&1000002&50&50&10000,-1,-1,-1,-1,-1,-1,-1,-1
99200023,4&7000007&1|4&1000002&50,-1,4&7000007&1&1&10000,4&1000002&50&50&10000,-1,-1,-1,-1,-1,-1,-1,-1
99200024,4&10210002&1|4&7000007&3,-1,4&10210002&1&1&10000,4&7000007&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
99200025,4&1000002&50|4&1000009&5,-1,4&1000002&50&50&10000,4&1000009&5&5&10000,-1,-1,-1,-1,-1,-1,-1,-1
80100001,4&1000002&100|4&7000007&5|4&1000001&50000,-1,4&1000002&100&100&10000,4&7000007&5&5&10000,4&1000001&50000&50000&10000,-1,-1,-1,-1,-1,-1,-1
80100002,4&1000002&233,-1,4&1000002&233&233&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
80100003,4&7000007&2,-1,4&7000007&2&2&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
